Circuit: * C:\Users\wesle\Desktop\projetos\joule_thief\joule_thief_V2.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0069072 ++++++++++++++++++++++++to 0.0069072
Heightened Def Con from 0.0069072 ++++++++++++++++++++++++to 0.0069072
Heightened Def Con from 0.0069072 ++++++++++++++++++++++++to 0.0069072
Heightened Def Con from 0.0069072 ++++++++++++++++++++++++to 0.00690721
Heightened Def Con from 0.00690721 ++++++++++++++++++++++++to 0.00690721
Heightened Def Con from 0.00690721 ++++++++++++++++++++++++to 0.00690721
Heightened Def Con from 0.00690721 ++++++++++++++++++++++++to 0.00690721
Heightened Def Con from 0.00690721 ++++++++++++++++++++++++to 0.00690721
Heightened Def Con from 0.00690721 ++++++++++++++++++++++++to 0.00690721
Heightened Def Con from 0.00690722 ++++++++++++++++++++++++to 0.00690722
Heightened Def Con from 0.00690722 ++++++++++++++++++++++++to 0.00690722
Heightened Def Con from 0.00690722 ++++++++++++++++++++++++to 0.00690722
Heightened Def Con from 0.00690722 ++++++++++++++++++++++++to 0.00690722
Heightened Def Con from 0.00690722 ++++++++++++++++++++++++to 0.00690722
Heightened Def Con from 0.00690723 ++++++++++++++++++++++++to 0.00690723
Heightened Def Con from 0.00690723 ++++++++++++++++++++++++to 0.00690723
Heightened Def Con from 0.00690723 ++++++++++++++++++++++++to 0.00690723
Heightened Def Con from 0.00690723 ++++++++++++++++++++++++to 0.00690723
Heightened Def Con from 0.00690723 ++++++++++++++++++++++++to 0.00690723
Heightened Def Con from 0.00690723 ++++++++++++++++++++++++to 0.00690724
Heightened Def Con from 0.00690724 ++++++++++++++++++++++++to 0.00690724
Heightened Def Con from 0.00690724 ++++++++++++++++++++++++to 0.00690724
Heightened Def Con from 0.00690724 ++++++++++++++++++++++++to 0.00690724
Heightened Def Con from 0.00690724 ++++++++++++++++++++++++to 0.00690724
Heightened Def Con from 0.00690724 ++++++++++++++++++++++++to 0.00690725
Heightened Def Con from 0.00690725 ++++++++++++++++++++++++to 0.00690725
Heightened Def Con from 0.00690725 ++++++++++++++++++++++++to 0.00690725
Heightened Def Con from 0.00690725 ++++++++++++++++++++++++to 0.00690725
Heightened Def Con from 0.00690725 ++++++++++++++++++++++++to 0.00690725
Heightened Def Con from 0.00690725 ++++++++++++++++++++++++to 0.00690726
Heightened Def Con from 0.00690726 ++++++++++++++++++++++++to 0.00690726
Heightened Def Con from 0.00690726 ++++++++++++++++++++++++to 0.00690726
Heightened Def Con from 0.00690726 ++++++++++++++++++++++++to 0.00690726
Heightened Def Con from 0.00690726 ++++++++++++++++++++++++to 0.00690726
Heightened Def Con from 0.00690726 ++++++++++++++++++++++++to 0.00690726
Heightened Def Con from 0.00690727 ++++++++++++++++++++++++to 0.00690727
Heightened Def Con from 0.00690727 ++++++++++++++++++++++++to 0.00690727
Heightened Def Con from 0.00690727 ++++++++++++++++++++++++to 0.00690727
Heightened Def Con from 0.00690727 ++++++++++++++++++++++++to 0.00690727
Heightened Def Con from 0.00690727 ++++++++++++++++++++++++to 0.00690727
Heightened Def Con from 0.00690728 ++++++++++++++++++++++++to 0.00690728
Heightened Def Con from 0.00690728 ++++++++++++++++++++++++to 0.00690728
Heightened Def Con from 0.00690728 ++++++++++++++++++++++++to 0.00690728
Heightened Def Con from 0.00690728 ++++++++++++++++++++++++to 0.00690728
Heightened Def Con from 0.00690728 ++++++++++++++++++++++++to 0.00690728
Heightened Def Con from 0.00690728 ++++++++++++++++++++++++to 0.00690729
Heightened Def Con from 0.00690729 ++++++++++++++++++++++++to 0.00690729
Heightened Def Con from 0.00690729 ++++++++++++++++++++++++to 0.00690729
Heightened Def Con from 0.00690729 ++++++++++++++++++++++++to 0.00690729
Heightened Def Con from 0.00690729 ++++++++++++++++++++++++to 0.00690729
Heightened Def Con from 0.00690729 ++++++++++++++++++++++++to 0.0069073
Heightened Def Con from 0.0069073 ++++++++++++++++++++++++to 0.0069073
Heightened Def Con from 0.0069073 ++++++++++++++++++++++++to 0.0069073
Heightened Def Con from 0.0069073 ++++++++++++++++++++++++to 0.0069073
Heightened Def Con from 0.0069073 ++++++++++++++++++++++++to 0.0069073
Heightened Def Con from 0.0069073 ++++++++++++++++++++++++to 0.00690731
Heightened Def Con from 0.00690731 ++++++++++++++++++++++++to 0.00690731
Heightened Def Con from 0.00690731 ++++++++++++++++++++++++to 0.00690731
Heightened Def Con from 0.00690731 ++++++++++++++++++++++++to 0.00690731
Heightened Def Con from 0.00690731 ++++++++++++++++++++++++to 0.00690731
Heightened Def Con from 0.00690731 ++++++++++++++++++++++++to 0.00690731
Heightened Def Con from 0.00690732 ++++++++++++++++++++++++to 0.00690732
Heightened Def Con from 0.00690732 ++++++++++++++++++++++++to 0.00690732
Heightened Def Con from 0.00690732 ++++++++++++++++++++++++to 0.00690732
Heightened Def Con from 0.00690732 ++++++++++++++++++++++++to 0.00690732
Heightened Def Con from 0.00690732 ++++++++++++++++++++++++to 0.00690732
Heightened Def Con from 0.00690733 ++++++++++++++++++++++++to 0.00690733
Heightened Def Con from 0.00690733 ++++++++++++++++++++++++to 0.00690733
Heightened Def Con from 0.00690733 ++++++++++++++++++++++++to 0.00690733
Heightened Def Con from 0.00690733 ++++++++++++++++++++++++to 0.00690733
Heightened Def Con from 0.00690733 ++++++++++++++++++++++++to 0.00690733
Heightened Def Con from 0.00690734 ++++++++++++++++++++++++to 0.00690734
Heightened Def Con from 0.00690734 ++++++++++++++++++++++++to 0.00690734
Heightened Def Con from 0.00690734 ++++++++++++++++++++++++to 0.00690734
Heightened Def Con from 0.00690734 ++++++++++++++++++++++++to 0.00690734
Heightened Def Con from 0.00690734 ++++++++++++++++++++++++to 0.00690734
Heightened Def Con from 0.00690734 ++++++++++++++++++++++++to 0.00690735
Heightened Def Con from 0.00690735 ++++++++++++++++++++++++to 0.00690735
Heightened Def Con from 0.00690735 ++++++++++++++++++++++++to 0.00690735
Heightened Def Con from 0.00690735 ++++++++++++++++++++++++to 0.00690735
Heightened Def Con from 0.00690735 ++++++++++++++++++++++++to 0.00690735
Heightened Def Con from 0.00690735 ++++++++++++++++++++++++to 0.00690736
Heightened Def Con from 0.00690736 ++++++++++++++++++++++++to 0.00690736
Heightened Def Con from 0.00690736 ++++++++++++++++++++++++to 0.00690736
Heightened Def Con from 0.00690736 ++++++++++++++++++++++++to 0.00690736
Heightened Def Con from 0.00690736 ++++++++++++++++++++++++to 0.00690736
Heightened Def Con from 0.00690736 ++++++++++++++++++++++++to 0.00690736
Heightened Def Con from 0.00690737 ++++++++++++++++++++++++to 0.00690737
Heightened Def Con from 0.00690737 ++++++++++++++++++++++++to 0.00690737
Heightened Def Con from 0.00690737 ++++++++++++++++++++++++to 0.00690737
Heightened Def Con from 0.00690737 ++++++++++++++++++++++++to 0.00690737
Heightened Def Con from 0.00690737 ++++++++++++++++++++++++to 0.00690737
Heightened Def Con from 0.00690738 ++++++++++++++++++++++++to 0.00690738
Heightened Def Con from 0.00690738 ++++++++++++++++++++++++to 0.00690738
Heightened Def Con from 0.00690738 ++++++++++++++++++++++++to 0.00690738
Heightened Def Con from 0.00690738 ++++++++++++++++++++++++to 0.00690738
Heightened Def Con from 0.00690738 ++++++++++++++++++++++++to 0.00690738
Heightened Def Con from 0.00690739 ++++++++++++++++++++++++to 0.00690739
Heightened Def Con from 0.00690739 ++++++++++++++++++++++++to 0.00690739
Heightened Def Con from 0.00690739 ++++++++++++++++++++++++to 0.00690739
Heightened Def Con from 0.00690739 ++++++++++++++++++++++++to 0.00690739
Heightened Def Con from 0.00690739 ++++++++++++++++++++++++to 0.00690739
Heightened Def Con from 0.00690739 ++++++++++++++++++++++++to 0.0069074
Heightened Def Con from 0.0069074 ++++++++++++++++++++++++to 0.0069074
Heightened Def Con from 0.0069074 ++++++++++++++++++++++++to 0.0069074
Heightened Def Con from 0.0069074 ++++++++++++++++++++++++to 0.0069074
Heightened Def Con from 0.0069074 ++++++++++++++++++++++++to 0.0069074
Heightened Def Con from 0.0069074 ++++++++++++++++++++++++to 0.00690741
Heightened Def Con from 0.00690741 ++++++++++++++++++++++++to 0.00690741
Heightened Def Con from 0.00690741 ++++++++++++++++++++++++to 0.00690741
Heightened Def Con from 0.00690741 ++++++++++++++++++++++++to 0.00690741
Heightened Def Con from 0.00690741 ++++++++++++++++++++++++to 0.00690741
Heightened Def Con from 0.00690741 ++++++++++++++++++++++++to 0.00690741
Heightened Def Con from 0.00690742 ++++++++++++++++++++++++to 0.00690742
Heightened Def Con from 0.00690742 ++++++++++++++++++++++++to 0.00690742
Heightened Def Con from 0.00690742 ++++++++++++++++++++++++to 0.00690742
Heightened Def Con from 0.00690742 ++++++++++++++++++++++++to 0.00690742
Heightened Def Con from 0.00690742 ++++++++++++++++++++++++to 0.00690742
Heightened Def Con from 0.00690743 ++++++++++++++++++++++++to 0.00690743
Heightened Def Con from 0.00690743 ++++++++++++++++++++++++to 0.00690743
Heightened Def Con from 0.00690743 ++++++++++++++++++++++++to 0.00690743
Heightened Def Con from 0.00690743 ++++++++++++++++++++++++to 0.00690743
Heightened Def Con from 0.00690743 ++++++++++++++++++++++++to 0.00690743
Heightened Def Con from 0.00690744 ++++++++++++++++++++++++to 0.00690744
Heightened Def Con from 0.00690744 ++++++++++++++++++++++++to 0.00690744
Heightened Def Con from 0.00690744 ++++++++++++++++++++++++to 0.00690744
Heightened Def Con from 0.00690744 ++++++++++++++++++++++++to 0.00690744
Heightened Def Con from 0.00690744 ++++++++++++++++++++++++to 0.00690744
Heightened Def Con from 0.00690744 ++++++++++++++++++++++++to 0.00690745
Heightened Def Con from 0.00690745 ++++++++++++++++++++++++to 0.00690745
Heightened Def Con from 0.00690745 ++++++++++++++++++++++++to 0.00690745
Heightened Def Con from 0.00690745 ++++++++++++++++++++++++to 0.00690745
Heightened Def Con from 0.00690745 ++++++++++++++++++++++++to 0.00690745
Heightened Def Con from 0.00690745 ++++++++++++++++++++++++to 0.00690746
Heightened Def Con from 0.00690746 ++++++++++++++++++++++++to 0.00690746
Heightened Def Con from 0.00690746 ++++++++++++++++++++++++to 0.00690746
Heightened Def Con from 0.00690746 ++++++++++++++++++++++++to 0.00690746
Heightened Def Con from 0.00690746 ++++++++++++++++++++++++to 0.00690746
Heightened Def Con from 0.00690746 ++++++++++++++++++++++++to 0.00690746
Heightened Def Con from 0.00690747 ++++++++++++++++++++++++to 0.00690747
Heightened Def Con from 0.00690747 ++++++++++++++++++++++++to 0.00690747
Heightened Def Con from 0.00690747 ++++++++++++++++++++++++to 0.00690747
Heightened Def Con from 0.00690747 ++++++++++++++++++++++++to 0.00690747
Heightened Def Con from 0.00690747 ++++++++++++++++++++++++to 0.00690747
Heightened Def Con from 0.00690748 ++++++++++++++++++++++++to 0.00690748
Heightened Def Con from 0.00690748 ++++++++++++++++++++++++to 0.00690748
Heightened Def Con from 0.00690748 ++++++++++++++++++++++++to 0.00690748
Heightened Def Con from 0.00690748 ++++++++++++++++++++++++to 0.00690748
Heightened Def Con from 0.00690748 ++++++++++++++++++++++++to 0.00690748
Heightened Def Con from 0.00690749 ++++++++++++++++++++++++to 0.00690749
Heightened Def Con from 0.00690749 ++++++++++++++++++++++++to 0.00690749
Heightened Def Con from 0.00690749 ++++++++++++++++++++++++to 0.00690749
Heightened Def Con from 0.00690749 ++++++++++++++++++++++++to 0.00690749
Heightened Def Con from 0.00690749 ++++++++++++++++++++++++to 0.00690749
Heightened Def Con from 0.00690749 ++++++++++++++++++++++++to 0.0069075
Heightened Def Con from 0.0069075 ++++++++++++++++++++++++to 0.0069075
Heightened Def Con from 0.0069075 ++++++++++++++++++++++++to 0.0069075
Heightened Def Con from 0.0069075 ++++++++++++++++++++++++to 0.0069075
Heightened Def Con from 0.0069075 ++++++++++++++++++++++++to 0.0069075
Heightened Def Con from 0.0069075 ++++++++++++++++++++++++to 0.00690751
Heightened Def Con from 0.00690751 ++++++++++++++++++++++++to 0.00690751
Heightened Def Con from 0.00690751 ++++++++++++++++++++++++to 0.00690751
Heightened Def Con from 0.00690751 ++++++++++++++++++++++++to 0.00690751
Heightened Def Con from 0.00690751 ++++++++++++++++++++++++to 0.00690751
Heightened Def Con from 0.00690751 ++++++++++++++++++++++++to 0.00690751
Heightened Def Con from 0.00690752 ++++++++++++++++++++++++to 0.00690752
Heightened Def Con from 0.00690752 ++++++++++++++++++++++++to 0.00690752
Heightened Def Con from 0.00690752 ++++++++++++++++++++++++to 0.00690752
Heightened Def Con from 0.00690752 ++++++++++++++++++++++++to 0.00690752
Heightened Def Con from 0.00690752 ++++++++++++++++++++++++to 0.00690752
Heightened Def Con from 0.00690753 ++++++++++++++++++++++++to 0.00690753
Heightened Def Con from 0.00690753 ++++++++++++++++++++++++to 0.00690753
Heightened Def Con from 0.00690753 ++++++++++++++++++++++++to 0.00690753
Heightened Def Con from 0.00690753 ++++++++++++++++++++++++to 0.00690753
Heightened Def Con from 0.00690753 ++++++++++++++++++++++++to 0.00690753
Heightened Def Con from 0.00690754 ++++++++++++++++++++++++to 0.00690754
Heightened Def Con from 0.00690754 ++++++++++++++++++++++++to 0.00690754
Heightened Def Con from 0.00690754 ++++++++++++++++++++++++to 0.00690754
Heightened Def Con from 0.00690754 ++++++++++++++++++++++++to 0.00690754
Heightened Def Con from 0.00690754 ++++++++++++++++++++++++to 0.00690754
Heightened Def Con from 0.00690754 ++++++++++++++++++++++++to 0.00690755
Heightened Def Con from 0.00690755 ++++++++++++++++++++++++to 0.00690755
Heightened Def Con from 0.00690755 ++++++++++++++++++++++++to 0.00690755
Heightened Def Con from 0.00690755 ++++++++++++++++++++++++to 0.00690755
Heightened Def Con from 0.00690755 ++++++++++++++++++++++++to 0.00690755
Heightened Def Con from 0.00690755 ++++++++++++++++++++++++to 0.00690756
Heightened Def Con from 0.00690756 ++++++++++++++++++++++++to 0.00690756
Heightened Def Con from 0.00690756 ++++++++++++++++++++++++to 0.00690756
Heightened Def Con from 0.00690756 ++++++++++++++++++++++++to 0.00690756
Heightened Def Con from 0.00690756 ++++++++++++++++++++++++to 0.00690756
Heightened Def Con from 0.00690756 ++++++++++++++++++++++++to 0.00690757
Heightened Def Con from 0.00690757 ++++++++++++++++++++++++to 0.00690757
Heightened Def Con from 0.00690757 ++++++++++++++++++++++++to 0.00690757
Heightened Def Con from 0.00690757 ++++++++++++++++++++++++to 0.00690757
Heightened Def Con from 0.00690757 ++++++++++++++++++++++++to 0.00690757
Heightened Def Con from 0.00690757 ++++++++++++++++++++++++to 0.00690757
Heightened Def Con from 0.00690758 ++++++++++++++++++++++++to 0.00690758
Heightened Def Con from 0.00690758 ++++++++++++++++++++++++to 0.00690758
Heightened Def Con from 0.00690758 ++++++++++++++++++++++++to 0.00690758
Heightened Def Con from 0.00690758 ++++++++++++++++++++++++to 0.00690758
Heightened Def Con from 0.00690758 ++++++++++++++++++++++++to 0.00690758
Heightened Def Con from 0.00690759 ++++++++++++++++++++++++to 0.00690759
Heightened Def Con from 0.00690759 ++++++++++++++++++++++++to 0.00690759
Heightened Def Con from 0.00690759 ++++++++++++++++++++++++to 0.00690759
Heightened Def Con from 0.00690759 ++++++++++++++++++++++++to 0.00690759
Heightened Def Con from 0.00690759 ++++++++++++++++++++++++to 0.00690759
Heightened Def Con from 0.00690759 ++++++++++++++++++++++++to 0.0069076
Heightened Def Con from 0.0069076 ++++++++++++++++++++++++to 0.0069076
Heightened Def Con from 0.0069076 ++++++++++++++++++++++++to 0.0069076
Heightened Def Con from 0.0069076 ++++++++++++++++++++++++to 0.0069076
Heightened Def Con from 0.0069076 ++++++++++++++++++++++++to 0.0069076
Heightened Def Con from 0.0069076 ++++++++++++++++++++++++to 0.00690761
Heightened Def Con from 0.00690761 ++++++++++++++++++++++++to 0.00690761
Heightened Def Con from 0.00690761 ++++++++++++++++++++++++to 0.00690761
Heightened Def Con from 0.00690761 ++++++++++++++++++++++++to 0.00690761
Heightened Def Con from 0.00690761 ++++++++++++++++++++++++to 0.00690761
Heightened Def Con from 0.00690761 ++++++++++++++++++++++++to 0.00690762
Heightened Def Con from 0.00690762 ++++++++++++++++++++++++to 0.00690762
Heightened Def Con from 0.00690762 ++++++++++++++++++++++++to 0.00690762
Heightened Def Con from 0.00690762 ++++++++++++++++++++++++to 0.00690762
Heightened Def Con from 0.00690762 ++++++++++++++++++++++++to 0.00690762
Heightened Def Con from 0.00690762 ++++++++++++++++++++++++to 0.00690762
Heightened Def Con from 0.00690763 ++++++++++++++++++++++++to 0.00690763
Heightened Def Con from 0.00690763 ++++++++++++++++++++++++to 0.00690763
Heightened Def Con from 0.00690763 ++++++++++++++++++++++++to 0.00690763
Heightened Def Con from 0.00690763 ++++++++++++++++++++++++to 0.00690763
Heightened Def Con from 0.00690763 ++++++++++++++++++++++++to 0.00690763
Heightened Def Con from 0.00690764 ++++++++++++++++++++++++to 0.00690764
Heightened Def Con from 0.00690764 ++++++++++++++++++++++++to 0.00690764
Heightened Def Con from 0.00690764 ++++++++++++++++++++++++to 0.00690764
Heightened Def Con from 0.00690764 ++++++++++++++++++++++++to 0.00690764
Heightened Def Con from 0.00690764 ++++++++++++++++++++++++to 0.00690764
Heightened Def Con from 0.00690764 ++++++++++++++++++++++++to 0.00690765
Heightened Def Con from 0.00690765 ++++++++++++++++++++++++to 0.00690765
Heightened Def Con from 0.00690765 ++++++++++++++++++++++++to 0.00690765
Heightened Def Con from 0.00690765 ++++++++++++++++++++++++to 0.00690765
Heightened Def Con from 0.00690765 ++++++++++++++++++++++++to 0.00690765
Heightened Def Con from 0.00690765 ++++++++++++++++++++++++to 0.00690766
Heightened Def Con from 0.00690766 ++++++++++++++++++++++++to 0.00690766
Heightened Def Con from 0.00690766 ++++++++++++++++++++++++to 0.00690766
Heightened Def Con from 0.00690766 ++++++++++++++++++++++++to 0.00690766
Heightened Def Con from 0.00690766 ++++++++++++++++++++++++to 0.00690766
Heightened Def Con from 0.00690766 ++++++++++++++++++++++++to 0.00690767
